SampleName,Date,Month,MonthYear,StartTime,EndTime,StartTimeEpoch,EndTimeEpoch,SampleLabel,BottleNumber,SampleID,Site,SampleDepth,Season,TideDirection,TideType,SamplingDirection,Depth,Pressure,Latitude,Longitude,Distance,Tide,vvhA,TotalProkaryotes,LabChla,Rainfall,Rainfall_5Day,AirTemp,AirTemp_Max,Discharge,Discharge_3Day,TotalN,NOx,NH3,TDN,PON,DON,TotalP,Phosphate,DOP,Silicate,DOC,POC,TOC,ChlorophyllRaw,Chlorophyll,LabpH,LabConductivity,LabSalinity,Conductivity,Density,Salinity,WaterTemp,O2Sat,O2ConcentrationRaw,O2Conc,TurbidityRaw,Turbidity,M:C,BIX,HIX,FI,UVHumic-like,MarineHumic-like,VisibleHumic-like,Tryptophan-like,Tyrosine-like,Phenylalanine-like,FulvicAcid-like,OpticalBrighteners,DieselBandII,Petroleum-like,Lignin-like
223-Mar-S13-B,2019-03-22,March,19-Mar,9:02:18 AM,9:03:04 AM,1553281338,1553281384,S2-B,4,223,2,Bottom,Rainy,Ebb,LL,Offshore-Back,7.030932677,172.9581489,21.28481223,-157.8449041,3534.485178,0.088208333,1.59330075,121.46,0.319902913,0,0.0508,25.2,29.4,0.156025568,0.160178699,8.646459817,0.418301813,0.230657426,6.730192719,1.127485398,7.997500578,0.396375189,0.059969949,0.33640524,3.104666358,98.91756869,18.8129155,117.7304842,123.3225806,0.911403226,8.09,55.2,37.26505524,51.26848936,1023.047947,34.28652128,24.18017021,89.42519444,234.3410278,7.498912889,1850.967742,10.98590323,1.46488986,1.250233761,0.622366325,1.552965695,0.016369499,0.022559399,0.015400065,0.060659373,0.097595405,0.033096867,0.007519846,0.012590886,0.005765234,0.018569906,0.047151536
224-Mar-S13-M,2019-03-22,March,19-Mar,9:04:07 AM,9:05:15 AM,1553281447,1553281515,S2-M,5,224,2,Pycnocline,Rainy,Ebb,LL,Offshore-Back,2.655755946,129.0086087,21.28487487,-157.8448928,3530.816196,0.082541667,0.645677038,144.326531,0.81588785,0,0.0508,25.2,29.4,0.156025568,0.160178699,9.541176651,0.512927843,0.256513434,7.858672377,1.658657873,8.771735374,0.393315853,0.085943629,0.307372224,5.107785693,108.0766028,20.50780815,128.5844109,159.4363636,1.34838,8.09,55.6,37.32106368,51.59482609,1022.92013,34.25803623,24.53664493,87.84638462,228.4867692,7.311576615,318.6181818,1.638570909,1.781175274,2.187119371,0.475260757,1.641427088,0.019729114,0.033198531,0.018638554,0.123081153,0.110898044,0.064594257,0.01003434,0.015967494,0.007609415,0.022750033,0.120058408
225-Mar-S13-S,2019-03-22,March,19-Mar,9:06:03 AM,9:07:04 AM,1553281563,1553281624,S2-S,6,225,2,Surface,Rainy,Ebb,LL,Offshore-Back,0.340029081,105.7466613,21.28488713,-157.8448625,3527.384469,0.07775,12.207788,329.510204,1.028971963,0,0.0508,25.2,29.4,0.156025568,0.160178699,15.64076595,2.846072801,0.560509142,14.93932905,2.911228129,12.23418401,0.527544209,0.117635065,0.409909144,43.49078953,111.1573689,28.11409018,139.2714591,142.3461538,1.141588462,8.01,49.3,32.70628123,42.81124194,1018.265895,27.98156452,24.25039516,83.92878723,219.7494043,7.031980936,213.8076923,0.999226923,1.191335048,0.775598559,1.739995368,1.526774761,0.064737525,0.069639433,0.058454952,0.077683218,0.091426746,0.036127308,0.028718167,0.04771784,0.021487725,0.069704645,0.091294376
226-Mar-S11-B,2019-03-22,March,19-Mar,9:16:32 AM,9:17:26 AM,1553282192,1553282246,S3-B,7,226,3,Bottom,Rainy,Ebb,LL,Offshore-Back,3.509163745,137.5812636,21.28757898,-157.8410916,3065.513947,0.0565,NA,215.54,0.348958333,0,0.0508,25.2,29.4,0.156025568,0.160178699,7.201751435,0.403406975,0.355230173,6.290506781,1.855510815,6.443114287,0.485669551,0.059305093,0.426364458,1.607385238,75.91174022,26.21794178,102.129682,107.6744186,0.722060465,8.08,55.7,37.44376277,51.48642727,1022.971591,34.27521818,24.40818182,88.30951163,230.5891395,7.378852465,783.5581395,4.474704651,1.125719008,0.754331696,0.73601428,1.601748282,0.018376878,0.020164617,0.017912656,0.053244335,0.063790035,0.036455781,0.009962624,0.014713013,0.007392213,0.021698231,0.030246567
227-Mar-S11-M,2019-03-22,March,19-Mar,9:18:45 AM,9:19:52 AM,1553282325,1553282392,S3-M,8,227,3,Pycnocline,Rainy,Ebb,LL,Offshore-Back,1.502380785,117.4227206,21.28754447,-157.8412238,3079.714473,0.051083333,NA,626.857143,1.979569892,0,0.0508,25.2,29.4,0.156025568,0.160178699,10.86298676,0.992366395,0.730039962,8.515346181,3.260471717,9.140580403,0.413201535,0.121845816,0.291355719,14.27863255,95.17069109,36.85661925,132.0273103,292.8235294,2.962364706,8.04,54.4,36.09694286,51.30279412,1022.455154,33.78013235,24.88261765,76.67817308,198.2709808,6.344671385,415.0784314,2.226978431,1.200638843,0.700681014,1.831950859,1.550596257,0.04108946,0.04526933,0.037704369,0.047868404,0.048138908,0.001311165,0.020090133,0.030677698,0.015230034,0.045922234,0.045530446
228-Mar-S11-S,2019-03-22,March,19-Mar,9:21:01 AM,9:22:07 AM,1553282461,1553282527,S3-S,9,228,3,Surface,Rainy,Ebb,LL,Offshore-Back,0.370346059,106.0512015,21.28764075,-157.8407944,3033.933865,0.04525,11.4082307,2406.24,2.313428571,0,0.0508,25.2,29.4,0.156025568,0.160178699,31.97054666,6.23464846,0.660112762,24.22555318,4.330777305,25.07578544,0.738638376,0.19427072,0.544367656,105.6254268,135.3871774,36.9087141,172.2958915,161,1.3673,8.02,39.6,25.72808145,38.31586567,1015.902515,24.80037313,24.13345522,86.37278846,226.5359231,7.249149538,265.8653846,1.316778846,1.172783042,0.713812942,2.214756435,1.540073791,0.109184069,0.11558906,0.098559628,0.122589894,0.126613878,0.053943094,0.050824654,0.078976118,0.03839441,0.121006775,0.130723255
229-Mar-S9-B,2019-03-22,March,19-Mar,9:30:48 AM,9:31:51 AM,1553283048,1553283111,S4-B,10,229,4,Bottom,Rainy,Ebb,LL,Offshore-Back,2.051450182,122.9382344,21.28883716,-157.8351677,2436.645049,0.029875,0.839468175,429.244898,1.106830601,0,0.0508,25.2,29.4,0.156025568,0.160178699,10.52915671,0.640672984,1.647689483,10.12847966,3.413761556,8.240794243,0.599438599,0.092858124,0.506580475,8.747291658,100.3330558,34.99711139,135.3301672,196.0408163,1.791293878,7.97,55.4,36.7896701,51.67603906,1022.616492,34.01523438,24.93621094,66.0835102,170.7852857,5.465129143,757.5510204,4.316061224,1.11633595,0.653352543,2.358370306,1.533241801,0.053323673,0.055679483,0.049876995,0.045856707,0.047614208,0.014646107,0.026545378,0.040707718,0.020416648,0.059221663,0.053118362
230-Mar-S9-M,2019-03-22,March,19-Mar,9:33:32 AM,9:34:27 AM,1553283212,1553283267,S4-M,11,230,4,Pycnocline,Rainy,Ebb,LL,Offshore-Back,0.906817838,111.4401696,21.28885225,-157.8351881,2438.666656,0.023,9.814877122,829.64,2.005050505,0,0.0508,25.2,29.4,0.156025568,0.160178699,19.70294598,1.176449071,1.237813762,11.48465382,6.00030303,17.28868315,1.142088279,0.092060298,1.050027981,24.58761539,105.5786844,53.98889694,159.5675813,718.1111111,8.108344444,7.99,54.9,36.21449789,50.69144643,1021.831946,33.08696429,25.21298214,69.10932558,177.6625116,5.685200372,727.1555556,4.130648889,1.107452777,0.68168441,2.03717451,1.506184359,0.066286607,0.068009592,0.061410828,0.072827486,0.080120494,0.021718094,0.033775037,0.049265257,0.02618624,0.074331781,0.061496565
231-Mar-S9-S,2019-03-22,March,19-Mar,9:35:28 AM,9:36:34 AM,1553283328,1553283394,S4-S,12,231,4,Surface,Rainy,Ebb,LL,Offshore-Back,0.352533295,105.8722687,21.288763,-157.8354102,2462.44591,0.017888889,58.25700211,2491.12,2.571122995,0,0.0508,25.2,29.4,0.156025568,0.160178699,29.380531,3.995078132,0.468068795,23.74018558,6.236218182,24.91738407,0.761965811,0.123308497,0.638657314,86.6564937,121.9816819,48.25154935,170.2332312,249.0566038,2.432784906,8.01,42,27.30341224,37.21041045,1015.163918,23.89920896,24.34680597,92.83359615,241.9954038,7.743852923,328.4150943,1.698332075,1.150608544,0.700913714,3.207395585,1.513531025,0.107085562,0.112028944,0.097364951,0.09114129,0.083580614,0.033442103,0.052396879,0.078534347,0.042358024,0.120969321,0.103042779
232-Mar-S7-B,2019-03-22,March,19-Mar,9:44:47 AM,9:46:16 AM,1553283887,1553283976,S5-B,13,232,5,Bottom,Rainy,Ebb,LL,Offshore-Back,1.070734913,113.08675,21.28680307,-157.8310853,1933.273286,-0.0045,6.248006111,2748.7,4.58125,0,0.0508,25.2,29.4,0.156025568,0.160178699,34.45989033,6.169023556,0.743820737,22.41970021,13.47527869,27.54704604,1.219145298,0.099994238,1.11915106,63.90894912,152.4562864,94.91536713,247.3716535,889.1805556,10.17828472,8.04,44.4,28.38837139,48.65496914,1020.474926,31.40259259,25.49918519,84.23475362,214.9725362,6.879121159,789.4444444,4.510611111,1.165872224,0.692286971,2.913434491,1.537761063,0.12066565,0.126794977,0.108755466,0.10543864,0.081367093,0.05461429,0.057222039,0.086893773,0.044691109,0.131687548,0.128727565
233-Mar-S7-M,2019-03-22,March,19-Mar,9:47:09 AM,9:48:08 AM,1553284029,1553284088,S5-M,14,233,5,Pycnocline,Rainy,Ebb,LL,Offshore-Back,0.632091895,108.6804917,21.2867829,-157.8310577,1929.64973,-0.00675,18.88696932,2616.46,2.775757576,0,0.0508,25.2,29.4,0.156025568,0.160178699,28.94079925,4.632051501,1.171843419,22.51249108,10.46904491,23.13690433,0.70402964,0.104072017,0.599957623,70.36850314,143.0474604,76.01592616,219.0633866,231,2.2143,8.01,44.8,28.85460883,42.51393333,1017.462833,27.24678333,25.10690833,95.14645652,245.0131087,7.840419478,391.4166667,2.082641667,1.15600289,0.702059344,2.897735527,1.533416435,0.118855265,0.125670888,0.108711569,0.116246869,0.083252088,0.031426079,0.05671173,0.087679394,0.043577089,0.13116864,0.127983837
234-Mar-S7-S,2019-03-22,March,19-Mar,9:49:02 AM,9:49:56 AM,1553284142,1553284196,S5-S,15,234,5,Surface,Rainy,Ebb,LL,Offshore-Back,0.369791145,106.0456273,21.28680922,-157.8310855,1933.757994,-0.00875,109.318417,2098.571429,2.433602151,0,0.0508,25.2,29.4,0.156025568,0.160178699,35.82266653,6.951265404,0.762718136,26.30264097,7.238599305,28.10868299,0.945717165,0.14582493,0.799892235,102.0162711,140.549542,56.80120411,197.3507461,281.4042553,2.824191489,7.98,41,26.21297589,38.67454545,1015.473436,24.56993636,25.02473636,93.44011905,240.8289286,7.706525714,467.3404255,2.545776596,1.198397111,0.703742966,3.139230573,1.507905279,0.120653485,0.129974488,0.108456944,0.093145705,0.063400645,0.02595312,0.05454485,0.08712654,0.041693929,0.130136792,0.117263709
235-Mar-S5-B,2019-03-22,March,19-Mar,10:00:04 AM,10:01:21 AM,1553284804,1553284881,S6-B,16,235,6,Bottom,Rainy,Ebb,LL,Offshore-Back,0.709561131,109.4586859,21.28292096,-157.8265082,1291.438476,-0.024375,6.34683167,2185.62,5.418181818,0,0.0508,25.2,29.4,0.156025568,0.160178699,24.2244692,2.44583974,0.379858191,17.08779443,14.39908569,21.39877127,0.775924031,0.079649666,0.696274365,54.66728491,137.55204,98.50910149,236.0611415,1029.078125,11.87104531,8.03,49.9,31.88094523,49.71165385,1020.470846,31.68061538,26.19613462,107.0342333,269.6526,8.6288832,894.65625,5.152403125,1.159208096,0.691415231,2.514164882,1.507104294,0.117593902,0.123901446,0.106884559,0.132234644,0.112159541,0.0515261,0.066661008,0.084243775,0.064147563,0.138255284,0.133361943
236-Mar-S5-M,2019-03-22,March,19-Mar,10:02:22 AM,10:03:25 AM,1553284942,1553285005,S6-M,17,236,6,Pycnocline,Rainy,Ebb,LL,Offshore-Back,0.393980013,106.2886094,21.28279892,-157.8265869,1288.001785,-0.028041667,4.011522673,2952.204082,4.715053763,0,0.0508,25.2,29.4,0.156025568,0.160178699,19.89077986,1.652382955,0.112770401,14.40399714,13.12612239,18.1256265,0.521807955,0.044944219,0.476863736,34.36040973,132.3064113,101.4542521,233.7606634,706.4117647,7.966782353,8.05,50,31.94451826,47.72985156,1019.47725,30.32678125,26.11457031,115.9646122,292.7063878,9.366604408,570.2941176,3.173794118,1.208178057,0.691281233,2.23466407,1.495317718,0.117547796,0.126037074,0.10431995,0.13744625,0.143833884,0.043173279,0.062606588,0.083329118,0.055691642,0.131477807,0.124064259
237-Mar-S5-S,2019-03-22,March,19-Mar,10:04:04 AM,10:05:10 AM,1553285044,1553285110,S6-S,18,237,6,Surface,Rainy,Ebb,LL,Offshore-Back,0.332192407,105.6679403,21.28290822,-157.8266097,1298.074787,-0.031708333,9.723330268,3172.2,4.257368421,0,0.0508,25.2,29.4,0.156025568,0.160178699,23.50320453,3.009302703,0.412877474,16.63097787,11.0729321,20.08102435,0.609763858,0.087583606,0.522180252,80.59149349,130.5578684,82.62473897,213.1826074,313.6981132,3.21494717,8.03,41.5,26.34656458,36.19793284,1013.994567,22.70610448,25.29682836,93.21494231,238.97075,7.647064,440.1320755,2.37980566,1.178493945,0.694322949,2.073780065,1.500868753,0.123241729,0.130356857,0.11061309,0.133882911,0.146010186,0.052593043,0.061573278,0.089084715,0.050363583,0.137692495,0.144854529
238-Mar-S3-B,2019-03-22,March,19-Mar,10:21:04 AM,10:22:17 AM,1553286064,1553286137,S7-B,19,238,7,Bottom,Rainy,Ebb,LL,Offshore-Back,2.019573541,122.618027,21.27820066,-157.8211892,529.5354012,-0.05225,NA,2137.102041,1.664393939,0,0.0508,25.2,29.4,0.156025568,0.160178699,19.63626713,0.809597971,4.753344018,16.98072805,8.375621297,14.07332514,0.699249428,0.099196412,0.600053016,14.47085107,107.0774355,78.01685472,185.0942902,781.8965517,8.880148276,7.86,54.6,35.55867828,51.85678378,1022.047101,33.57298649,25.7087027,46.15750877,117.793386,3.769388351,724.8448276,4.116553448,1.138490201,0.665573477,2.61535416,1.528305806,0.093777468,0.099468945,0.087369171,0.084220484,0.092177008,0.037170322,0.046404415,0.069784739,0.03776435,0.101866167,0.094006482
239-Mar-S3-M,2019-03-22,March,19-Mar,10:23:33 AM,10:24:38 AM,1553286213,1553286278,S7-M,20,239,7,Pycnocline,Rainy,Ebb,LL,Offshore-Back,0.737341208,109.7377424,21.27839179,-157.8211519,541.8934582,-0.056375,1.439667116,2962.102041,7.399728261,0,0.0508,25.2,29.4,0.156025568,0.160178699,30.19113661,1.264065765,0.112906844,14.35403283,20.88682956,28.814164,1.368287916,0.084835537,1.283452379,19.84538212,176.6860949,156.0645462,332.7506411,1963.245614,23.17447193,8.05,53.3,33.72929188,52.23259091,1021.234091,32.98521212,26.89540909,114.5263137,285.6753333,9.141610667,900.1754386,5.186070175,1.176224867,0.743789058,2.380859879,1.548822845,0.118788152,0.129262754,0.109896295,0.162047908,0.097694991,0.059478105,0.068653125,0.092521094,0.063329948,0.135282127,0.144883025
240-Mar-S3-S,2019-03-22,March,19-Mar,10:25:20 AM,10:26:32 AM,1553286320,1553286392,S7-S,21,240,7,Surface,Rainy,Ebb,LL,Offshore-Back,0.279902553,105.1426781,21.27841837,-157.8211739,545.6085784,-0.059,2.992278508,3866,7.745930233,0,0.0508,25.2,29.4,0.156025568,0.160178699,46.51525179,1.097769279,0.10410625,13.33333333,19.44783568,45.31337626,2.64479576,0.101235301,2.543560459,18.96522362,164.6960866,147.9633041,312.6593907,1407.964912,16.45557544,8.06,53.5,33.77995619,49.98074658,1019.908671,31.28972603,27.05566438,139.475625,346.6761071,11.09363543,838.2105263,4.808084211,1.205145757,0.790176349,1.597014974,1.572705155,0.129435397,0.143170303,0.118799159,0.22255249,0.142420408,0.084145746,0.073135918,0.097874479,0.066688428,0.143755324,0.177673949
241-Mar-S1-B,2019-03-22,March,19-Mar,10:41:41 AM,10:43:14 AM,1553287301,1553287394,S8-B,22,241,8,Bottom,Rainy,Ebb,LL,Offshore-Back,0.677624671,109.1378777,21.27523013,-157.8179606,58.99978126,-0.061583333,3.927367965,4459.44898,10.49823529,0,0.0508,25.2,29.4,0.156025568,0.160178699,38.21220984,0.474464114,0.031995958,11.98429693,20.00359341,37.70574977,2.264290875,0.070474662,2.193816213,13.4692914,164.113239,144.8017607,308.9149997,1180.460526,13.70277237,7.87,54.3,34.01106839,53.03722872,1021.237037,33.20004255,27.39383511,32.52605479,80.70834247,2.582666959,1319.934211,7.746598684,1.148037823,0.690396641,2.871440652,1.592843872,0.132190888,0.139271522,0.12131266,0.127333845,0.116129117,0.05372211,0.070245323,0.097665858,0.061186476,0.141130446,0.13764862
242-Mar-S1-M,2019-03-22,March,19-Mar,10:43:54 AM,10:44:58 AM,1553287434,1553287498,S8-M,23,242,8,Pycnocline,Rainy,Ebb,LL,Offshore-Back,0.399504105,106.3441,21.27521188,-157.8179661,58.12690304,-0.060125,3.647816486,3675.22,6.537,0,0.0508,25.2,29.4,0.156025568,0.160178699,36.79365002,1.517365629,0.090257253,14.31120628,20.26769297,35.18602714,2.054917584,0.063870433,1.991047151,16.63330945,183.5137386,146.2288359,329.7425745,973.3555556,11.19680222,7.88,53.6,33.65140563,51.87867692,1020.668062,32.42263846,27.34665385,75.80048,187.4981,5.9999392,1054.8,6.12928,1.179120938,0.693692847,2.167265848,1.509096818,0.125662501,0.132677043,0.112521997,0.121761612,0.149835341,0.055784942,0.063246073,0.090750362,0.058315874,0.134122467,0.11200109
243-Mar-S1-S,2019-03-22,March,19-Mar,10:45:44 AM,10:46:49 AM,1553287544,1553287609,S8-S,24,243,8,Surface,Rainy,Ebb,LL,Offshore-Back,0.289922783,105.2433333,21.27517926,-157.8180125,59.86938332,-0.058458333,10.68595519,2704.3,15.70054945,0,0.0508,25.2,29.4,0.156025568,0.160178699,50.42628997,14.57461438,1.023802421,49.56459672,10.68047536,34.82787317,1.684929167,0.173482911,1.511446256,91.67693799,146.6278102,75.67656934,222.3043795,676.0392157,7.59927451,8.04,47.5,29.39587703,50.28275,1019.800386,31.28189394,27.37869697,150.7236863,371.9293333,11.90173867,727.8431373,4.134843137,1.196419503,0.741398463,2.512852113,1.493052741,0.114154519,0.123107813,0.102896862,0.108162649,0.109187147,0.036577411,0.056645595,0.082071527,0.048076642,0.128645068,0.127688358
256-Apr-S17-B,2019-04-20,April,19-Apr,7:56:17 AM,7:57:02 AM,1555782977,1555783022,S1-B,1,256,1,Bottom,Dry,Ebb,LL,Offshore-Back,10.27149326,207.4792391,21.27678378,-157.845934,4145.477044,0.110166667,0.1,132.816327,0.121710526,0.508,4.7244,26.1,30,0.154892896,0.173015648,6.346468988,0.276831699,0.180945111,4.822983583,0.713944041,5.888692178,0.344545678,0.044117956,0.300427722,1.297545853,85.67860117,20.10905355,105.7876547,61.09375,0.158434375,8.14,55.4,37.06782238,51.69181522,1022.919022,34.28166304,24.60038043,100.0948571,260.2355429,8.327537371,66.21875,0.098934375,1.460210169,0.886703353,0.47879665,1.541943123,0.007113207,0.009103612,0.006234453,0.031606651,0.046886036,0.021947294,0.002638558,0.005124417,0.001752617,0.007882045,0.034931038
257-Apr-S17-M,2019-04-20,April,19-Apr,7:58:55 AM,7:59:17 AM,1555783135,1555783157,S1-M,2,257,1,Pycnocline,Dry,Ebb,LL,Offshore-Back,5.095178921,155.4821087,21.27646235,-157.8457337,4158.162396,0.108666667,0.1,81.428571,0.129347826,0.508,4.7244,26.1,30,0.154892896,0.173015648,7.965474934,0.239763812,0.100063408,4.429693076,0.939400054,7.625647714,0.334301896,0.037947319,0.296354577,1.607496608,76.0865945,24.89008704,100.9766815,60.58823529,0.152317647,8.13,55.3,36.88805809,51.78656522,1022.861348,34.25573913,24.72708696,100.3784444,260.3430556,8.330977778,63.17647059,0.080376471,1.350641121,0.952244166,0.30322065,1.579132382,0.005932699,0.007875514,0.005830945,0.041119174,0.069548149,0.015462322,0.002862384,0.004879095,0.002785117,0.008044115,0.027349108
258-Apr-S17-S,2019-04-20,April,19-Apr,8:01:57 AM,8:02:40 AM,1555783317,1555783360,S1-S,3,258,1,Surface,Dry,Ebb,LL,Offshore-Back,0.459467369,108.9154432,21.27602927,-157.8454467,4175.444501,0.1035,0.1,134.632653,0.119140625,0.508,4.7244,26.1,30,0.154892896,0.173015648,6.508626977,0.275436202,0.101586865,5.199857245,0.832934715,6.13160391,0.339817779,0.054780145,0.285037634,1.290584392,77.86011657,22.53546144,100.395578,59.61764706,0.140573529,8.15,55.5,36.9761417,51.84581818,1022.828045,34.241875,24.80293182,99.23442424,257.1357879,8.228345212,65.61764706,0.095267647,1.839426863,0.927612265,0.652666584,1.617304611,0.011708158,0.018275122,0.009935226,0.040813806,0.052489682,0.031596549,0.005331513,0.008194694,0.003770647,0.013571216,0.057011739
259-Apr-S13-B,2019-04-20,April,19-Apr,8:29:31 AM,8:30:19 AM,1555784971,1555785019,S2-B,4,259,2,Bottom,Dry,Ebb,LL,Offshore-Back,7.593556165,179.9948163,21.2848691,-157.8447201,3514.423099,0.045,NA,224.326531,0.328846154,0.508,4.7244,26.1,30,0.154892896,0.173015648,10.29574528,0.314597334,0.297074062,5.19557459,1.423877161,9.684073884,0.460970204,0.070479589,0.390490615,1.882308561,75.97835137,29.3652018,105.3435532,88.84210526,0.494189474,8.12,55.1,36.57590082,52.00571429,1022.810143,34.26727551,24.92559184,89.76260526,231.8947105,7.420630737,406.7368421,2.176094737,1.270620555,0.8862452,0.648970103,1.501066148,0.015027226,0.017397184,0.01369188,0.049075594,0.045772234,0.001099779,0.007016015,0.011212779,0.00496893,0.017096687,0.037016157
260-Apr-S13-M,2019-04-20,April,19-Apr,8:31:31 AM,8:32:11 AM,1555785091,1555785131,S2-M,5,260,2,Pycnocline,Dry,Ebb,LL,Offshore-Back,3.610021713,139.9794024,21.28494256,-157.8448406,3523.01864,0.047,2.523639734,353.16,0.442272727,0.508,4.7244,26.1,30,0.154892896,0.173015648,8.22756171,0.276918917,0.161001677,5.715917202,1.875293015,7.789641116,0.486382664,0.073292056,0.413090608,2.049383621,76.36969192,31.47748813,107.84718,158.2,1.33342,8.15,55.8,36.80624891,52.37686585,1022.702146,34.26903659,25.28517073,96.9386875,248.8204063,7.962253,252.2,1.23342,1.319086311,0.86526563,0.619380996,1.641063604,0.016736539,0.020739602,0.015722703,0.057748947,0.090054825,0.021655512,0.00836588,0.012620917,0.006647312,0.020681605,0.073589011
261-Apr-S13-S,2019-04-20,April,19-Apr,8:32:45 AM,8:33:33 AM,1555785165,1555785213,S2-S,6,261,2,Surface,Dry,Ebb,LL,Offshore-Back,0.402781332,107.7620204,21.28479004,-157.8448555,3530.743275,0.04825,NA,764.938776,0.300952381,0.508,4.7244,26.1,30,0.154892896,0.173015648,12.21246986,1.299294838,0.703006032,8.643825839,3.362922621,10.21016899,0.518886974,0.136089831,0.382797143,17.07519954,81.16569525,38.74131773,119.907013,102.2820513,0.656812821,8.12,52.4,34.27098022,48.05521429,1020.301245,31.0967449,25.31111224,85.26626316,218.7346579,6.999509053,178.6666667,0.784866667,1.211965019,0.746332376,1.161842379,1.51466894,0.042662235,0.04754094,0.03922633,0.065422605,0.059059485,0.029338948,0.01984045,0.031999531,0.014853995,0.047661105,0.069533485
262-Apr-S11-B,2019-04-20,April,19-Apr,8:42:33 AM,8:43:23 AM,1555785753,1555785803,S3-B,7,262,3,Bottom,Dry,Ebb,LL,Offshore-Back,3.028819486,134.1411078,21.28757251,-157.8410835,3064.827817,0.0345,4.273972707,365.795918,0.861160714,0.508,4.7244,26.1,30,0.154892896,0.173015648,10.07352878,0.334570383,1.09211073,8.372591006,4.913904503,8.646847667,0.58448658,0.087186483,0.497300097,4.043013399,95.58701082,44.3914521,139.9784629,148.4736842,1.215731579,8.09,55,36.12066297,52.40644118,1022.618647,34.20469608,25.39933333,76.58625641,196.2401538,6.279684923,990.2631579,5.735605263,1.104923276,0.73562881,1.427341436,1.518039827,0.038055372,0.039589342,0.035829946,0.057542822,0.055622205,0.007118166,0.019777136,0.029215375,0.015663201,0.043929574,0.066751419
263-Apr-S11-M,2019-04-20,April,19-Apr,8:45:12 AM,8:46:05 AM,1555785912,1555785965,S3-M,8,263,3,Pycnocline,Dry,Ebb,LL,Offshore-Back,0.725336048,111.0021481,21.28751581,-157.8411876,3076.676024,0.030375,153.6365124,2515.040816,3.205803571,0.508,4.7244,26.1,30,0.154892896,0.173015648,17.16189201,1.637266745,0.927231163,16.34546752,5.764615737,14.5973941,1.042304851,0.108175045,0.934129806,23.09686315,104.746045,52.44760359,157.1936486,285.8536585,2.878029268,8.05,47.4,30.51117951,47.161875,1019.682011,30.34289773,25.48268182,83.24219048,213.000119,6.81600381,321.2195122,1.654439024,1.168006798,0.713384599,2.925117681,1.527752682,0.091089625,0.096532406,0.082647126,0.07078443,0.058200427,0.03718397,0.041753112,0.066576981,0.03186709,0.09780186,0.082580979
264-Apr-S11-S,2019-04-20,April,19-Apr,8:47:02 AM,8:47:51 AM,1555786022,1555786071,S3-S,9,264,3,Surface,Dry,Ebb,LL,Offshore-Back,0.262905577,106.35694,21.28745908,-157.8411572,3074.897911,0.02775,139.2750803,2602.16,1.577542373,0.508,4.7244,26.1,30,0.154892896,0.173015648,18.48746922,2.271607307,1.043637107,18.90792291,5.291069949,15.17222481,0.991479931,0.175254486,0.816225445,43.00929307,127.3938385,48.16257651,175.556415,157.7631579,1.328134211,8.03,42.1,26.88722371,42.77565,1017.5184,27.36434,25.21736,83.41946154,214.6042051,6.867334564,262.2368421,1.294644737,1.161344046,0.686095422,3.384473865,1.500679355,0.111114239,0.117522931,0.10119562,0.074065394,0.061094768,0.025174223,0.05053548,0.080971069,0.037839122,0.119569518,0.106088377
265-Apr-S9-B,2019-04-20,April,19-Apr,8:59:46 AM,9:00:32 AM,1555786786,1555786832,S4-B,10,265,4,Bottom,Dry,Ebb,LL,Offshore-Back,2.614759119,129.9817872,21.28865238,-157.8355303,2476.493292,0.024333333,6.577811882,393.86,1.317256637,0.508,4.7244,26.1,30,0.154892896,0.173015648,15.61950357,0.534126441,1.435511726,8.872234118,2.373632137,13.6498654,0.692440286,0.129163606,0.56327668,5.038833794,84.51290591,36.73131717,121.2442231,173.0882353,1.513567647,8.05,55.6,36.40373496,52.56360638,1022.52967,34.16852128,25.60044681,70.74594444,180.4242222,5.773575111,1074.705882,6.250705882,1.14257367,0.686503049,1.866348585,1.557430342,0.043779736,0.046528899,0.040722887,0.045663723,0.043836015,0.025500505,0.023630694,0.033253413,0.018124911,0.0491698,0.03982331
266-Apr-S9-M,2019-04-20,April,19-Apr,9:01:50 AM,9:02:35 AM,1555786910,1555786955,S4-M,11,266,4,Pycnocline,Dry,Ebb,LL,Offshore-Back,0.532301424,109.0630761,21.28860985,-157.8357358,2498.310506,0.019,180.0473127,2052.734694,3.024766355,0.508,4.7244,26.1,30,0.154892896,0.173015648,23.4356902,2.382549311,0.939972801,16.68094218,NA,20.11316809,0.864614627,0.156784552,0.707830075,21.56766226,121.1490425,NA,NA,352.6666667,3.686466667,8.05,50.5,32.50975388,48.03407609,1019.872739,30.73488043,25.82565217,84.84855556,215.5409167,6.897309333,432.2777778,2.331894444,1.15757127,0.714927593,2.670216448,1.53745822,0.094575251,0.102115137,0.088214989,0.081871864,0.085891831,0.030410665,0.049513044,0.070175705,0.041763875,0.105438268,0.08740433
